date,price,7_day_avg,monthly_change
2013-08-01 00:00:00.000,106.23,100.24725714285714,0.18707327157527742
2013-08-02 00:00:00.000,101.61,100.91298571428571,0.11908983776997051
2013-08-03 00:00:00.000,103.7,102.28012857142858,0.3159898477157361
2013-08-04 00:00:00.000,104.86,103.83084285714287,0.3361365953109072
2013-08-05 00:00:00.000,106.56,104.97142857142856,0.5714728133433615
2013-08-06 00:00:00.000,105.841,105.59157142857143,0.5545854991914292
2013-08-07 00:00:00.000,106.75,105.0787142857143,0.37738380945007877
2013-08-08 00:00:00.000,101.672,104.42757142857144,0.330933415366893
2013-08-09 00:00:00.000,103.4,104.68328571428572,0.34285714285714297
2013-08-10 00:00:00.000,102.71,104.54185714285714,0.19778425655976672
2013-08-11 00:00:00.000,103.77,104.38614285714286,0.10624280414481246
2013-08-12 00:00:00.000,105.18,104.189,0.19438306106365721
2013-08-13 00:00:00.000,106.068,104.22142857142856,0.10973006905210303
2013-08-14 00:00:00.000,111.621,104.91728571428573,0.18745744680851062
2013-08-15 00:00:00.000,111.87,106.37414285714284,0.14973124633868107
2013-08-16 00:00:00.000,109.867,107.298,0.10999640329926574
2013-08-17 00:00:00.000,112.74,108.73085714285715,0.15276073619631902
2013-08-18 00:00:00.000,114.4,110.24942857142857,0.2884783678673317
2013-08-19 00:00:00.000,118.782,112.19257142857144,0.29714323155549716
2013-08-20 00:00:00.000,120.5,114.25428571428573,0.3496863799283154
2013-08-21 00:00:00.000,121.51,115.66700000000002,0.34462504094405944
2013-08-22 00:00:00.000,122.499,117.18542857142857,0.3358319956729594
2013-08-23 00:00:00.000,120.0,118.63300000000001,0.26875913242250515
2013-08-24 00:00:00.000,120.44,119.73299999999999,0.274160275059508
2013-08-25 00:00:00.000,122.0,120.81871428571428,0.25838190653110527
2013-08-26 00:00:00.000,122.04,121.28414285714284,0.29650483374057157
2013-08-27 00:00:00.000,125.67,122.02271428571429,0.3368437849050583
2013-08-28 00:00:00.000,123.02,122.23842857142857,0.24797237458648613
2013-08-29 00:00:00.000,123.44,122.37285714285714,0.21615763546798017
2013-08-30 00:00:00.000,129.2,123.68714285714285,0.17092622802247592
2013-08-31 00:00:00.000,137.76,126.16142857142857,0.2968088110703191
2013-09-01 00:00:00.000,138.17,128.47142857142856,0.3598071055998424
2013-09-02 00:00:00.000,137.17,130.63285714285715,0.32275795564127274
2013-09-03 00:00:00.000,137.51,132.3242857142857,0.3113675376692733
2013-09-04 00:00:00.000,135.21,134.06571428571428,0.2688626126126126
2013-09-05 00:00:00.000,129.96,134.99714285714285,0.22787955518182956
2013-09-06 00:00:00.000,126.13,134.5585714285714,0.18154566744730682
2013-09-07 00:00:00.000,123.73,132.55428571428573,0.2169525533086789
2013-09-08 00:00:00.000,121.77,130.21142857142857,0.1776595744680851
2013-09-09 00:00:00.000,126.4,128.67285714285714,0.23064940122675504
2013-09-10 00:00:00.000,127.78,127.28285714285714,0.23137708393562684
2013-09-11 00:00:00.000,131.65,126.77428571428572,0.2516638144133865
2013-09-12 00:00:00.000,134.22,127.38285714285715,0.26541463966512047
2013-09-13 00:00:00.000,135.05,128.65714285714287,0.20989777909174823
2013-09-14 00:00:00.000,131.39,129.75142857142856,0.1744882452847052
2013-09-15 00:00:00.000,129.95,130.92000000000002,0.1827937415238423
2013-09-16 00:00:00.000,131.48,131.6457142857143,0.16622316835196016
2013-09-17 00:00:00.000,131.31,132.15,0.14781468531468533
2013-09-18 00:00:00.000,132.06,132.20857142857142,0.11178461383037841
2013-09-19 00:00:00.000,130.23,131.63857142857142,0.08074688796680496
2013-09-20 00:00:00.000,128.57,130.71285714285713,0.05810221380956282
2013-09-21 00:00:00.000,126.78,130.05428571428573,0.03494722405897188
2013-09-22 00:00:00.000,128.37,129.82857142857145,0.06974999999999998
2013-09-23 00:00:00.000,126.73,129.15,0.05222517436067764
2013-09-24 00:00:00.000,126.09,128.4042857142857,0.0335245901639345
2013-09-25 00:00:00.000,127.99,127.82285714285715,0.048754506719108415
2013-09-26 00:00:00.000,128.02,127.50714285714285,0.01869976923689043
2013-09-27 00:00:00.000,131.84,127.97428571428573,0.07169565924239962
2013-09-28 00:00:00.000,133.93,128.99571428571429,0.08498055735580046
2013-09-29 00:00:00.000,140.28,130.69714285714286,0.0857585139318886
2013-09-30 00:00:00.000,131.65,131.4,-0.044352497096399435
2013-10-01 00:00:00.000,132.55,132.32285714285715,-0.040674531374393696
2013-10-02 00:00:00.000,132.04,132.90142857142857,-0.03739884814463801
2013-10-03 00:00:00.000,123.07,132.1942857142857,-0.10501054468765902
2013-10-04 00:00:00.000,128.26,131.68285714285713,-0.05140152355595018
2013-10-05 00:00:00.000,129.57,131.06,-0.0030009233610343022
2013-10-06 00:00:00.000,127.56,129.24285714285716,0.011337508919369021
2013-10-07 00:00:00.000,128.38,128.7757142857143,0.03758183140709592
2013-10-08 00:00:00.000,125.72,127.79999999999998,0.03243820316991042
2013-10-09 00:00:00.000,130.9,127.63714285714286,0.03560126582278489
2013-10-10 00:00:00.000,129.68,128.58142857142857,0.014869306620754363
2013-10-11 00:00:00.000,130.27,128.8685714285714,-0.01048233953665012
2013-10-12 00:00:00.000,135.35,129.6942857142857,0.008419013559827215
2013-10-13 00:00:00.000,135.48,130.82571428571427,0.003184005923731803
2013-10-14 00:00:00.000,140.48,132.55428571428573,0.06918334728670383
2013-10-15 00:00:00.000,143.89,135.15,0.10727202770296262
2013-10-16 00:00:00.000,143.61,136.96571428571428,0.0922573775479163
2013-10-17 00:00:00.000,146.15,139.31857142857143,0.11301500266544817
2013-10-18 00:00:00.000,151.34,142.32857142857142,0.14599424504013325
2013-10-19 00:00:00.000,170.51,147.35142857142858,0.3092989326576059
2013-10-20 00:00:00.000,172.01,152.57,0.3378704207824532
2013-10-21 00:00:00.000,181.41,158.41714285714284,0.4309039280643634
2013-10-22 00:00:00.000,193.45,165.49714285714285,0.5069720339643218
2013-10-23 00:00:00.000,206.78,174.52142857142854,0.6316578552828849
2013-10-24 00:00:00.000,198.8,182.04285714285717,0.5766515980648743
2013-10-25 00:00:00.000,172.48,185.06285714285713,0.34760528166262983
2013-10-26 00:00:00.000,178.96,186.26999999999998,0.39790657709732846
2013-10-27 00:00:00.000,189.83,188.81571428571428,0.43985133495145634
2013-10-28 00:00:00.000,198.55,191.26428571428573,0.4824908534308967
2013-10-29 00:00:00.000,204.39,192.82714285714286,0.4570145423438836
2013-10-30 00:00:00.000,204.2,192.45857142857145,0.5510824154956322
2013-10-31 00:00:00.000,203.88,193.18428571428572,0.5381365522444359
2013-11-01 00:00:00.000,205.26,197.86714285714288,0.5545289306270826
2013-11-02 00:00:00.000,206.89,201.85714285714286,0.6810758105143415
2013-11-03 00:00:00.000,212.45,205.0885714285714,0.6564010603461718
2013-11-04 00:00:00.000,226.28,209.04999999999998,0.7463919117079572
2013-11-05 00:00:00.000,230.63,212.79857142857145,0.8080119159611163
2013-11-06 00:00:00.000,260.85,220.89142857142858,1.0318585449446958
2013-11-07 00:00:00.000,295.63,233.9985714285714,1.3514953865733377
2013-11-08 00:00:00.000,332.02,252.10714285714286,1.5364400305576775
2013-11-09 00:00:00.000,358.0,273.69428571428574,1.760641579272054
2013-11-10 00:00:00.000,313.0,288.0585714285714,1.4027020802947723
2013-11-11 00:00:00.000,340.55,304.3828571428571,1.5160694495751756
2013-11-12 00:00:00.000,355.48,322.2185714285714,1.6238559196929438
2013-11-13 00:00:00.000,404.17,342.6928571428571,1.8770643507972666
2013-11-14 00:00:00.000,408.84,358.86571428571426,1.841337132531795
2013-11-15 00:00:00.000,424.16,372.0285714285714,1.953554766381171
2013-11-16 00:00:00.000,437.41,383.3728571428572,1.9928840232637701
2013-11-17 00:00:00.000,488.36,408.4242857142857,2.226906303687062
2013-11-18 00:00:00.000,580.87,442.7557142857143,2.406662365843646
2013-11-19 00:00:00.000,614.4,479.7442857142857,2.571885355502587
2013-11-20 00:00:00.000,565.34,502.7685714285714,2.11636624221377
2013-11-21 00:00:00.000,675.06,540.8,2.489583871801499
2013-11-22 00:00:00.000,731.15,584.6557142857143,2.535883547731889
2013-11-23 00:00:00.000,819.31,639.2128571428572,3.121277665995976
2013-11-24 00:00:00.000,764.43,678.6514285714285,3.431992115027829
2013-11-25 00:00:00.000,793.07,708.9657142857143,3.4315489494859186
2013-11-26 00:00:00.000,832.93,740.1842857142856,3.3877680029500077
2013-11-27 00:00:00.000,914.13,790.0114285714284,3.604029211785444
2013-11-28 00:00:00.000,979.08,833.4428571428572,3.7902539263173347
2013-11-29 00:00:00.000,1101.83,886.397142857143,4.395837414299706
2013-11-30 00:00:00.000,1127.45,930.4171428571428,4.529968608985678
2013-12-01 00:00:00.000,1033.39,968.8399999999999,4.034541557049597
2013-12-02 00:00:00.000,974.03,994.6914285714286,3.707960752090483
2013-12-03 00:00:00.000,1078.64,1029.792857142857,4.077147564132738
2013-12-04 00:00:00.000,1121.48,1059.4142857142858,3.956160509103765
2013-12-05 00:00:00.000,989.04,1060.837142857143,3.2884273511685382
2013-12-06 00:00:00.000,1019.66,1049.0985714285714,2.908989840904734
2013-12-07 00:00:00.000,811.98,1004.0314285714286,1.7466089368467341
2013-12-08 00:00:00.000,743.11,962.5628571428571,1.238148304319017
2013-12-09 00:00:00.000,897.89,951.6857142857143,1.5080726256983241
2013-12-10 00:00:00.000,927.78,930.1342857142856,1.9641533546325878
2013-12-11 00:00:00.000,887.08,896.6485714285715,1.6048451035090294
2013-12-12 00:00:00.000,878.17,880.8100000000001,1.4703780803420723
2013-12-13 00:00:00.000,897.27,863.3257142857143,1.2200311750006185
2013-12-14 00:00:00.000,866.99,871.1842857142857,1.1206095294002547
2013-12-15 00:00:00.000,854.62,887.1142857142858,1.0148528857035082
2013-12-16 00:00:00.000,789.15,871.5799999999999,0.8041425664708166
2013-12-17 00:00:00.000,691.65,837.8471428571429,0.4162707838479809
2013-12-18 00:00:00.000,559.36,791.03,-0.03703066090519391
2013-12-19 00:00:00.000,677.84,762.4114285714286,0.10325520833333335
2013-12-20 00:00:00.000,694.25,733.4085714285715,0.22802207521137707
2013-12-21 00:00:00.000,596.12,694.7128571428572,-0.11693775368115422
2013-12-22 00:00:00.000,650.27,665.5199999999999,-0.11062025576147161
2013-12-23 00:00:00.000,645.75,645.0342857142857,-0.2118367894935982
2013-12-24 00:00:00.000,659.94,640.5042857142856,-0.13669008280679706
2013-12-25 00:00:00.000,668.74,656.13,-0.15677052466995356
2013-12-26 00:00:00.000,734.59,664.2371428571429,-0.11806514352946818
2013-12-27 00:00:00.000,734.27,669.9542857142858,-0.19675538490149103
2013-12-28 00:00:00.000,738.81,690.3385714285714,-0.24540384851084696
2013-12-29 00:00:00.000,726.47,701.2242857142858,-0.34066961327972545
2013-12-30 00:00:00.000,760.52,717.62,-0.32545123952281707
2013-12-31 00:00:00.000,755.16,731.222857142857,-0.2692400739314297
2014-01-01 00:00:00.000,767.74,745.3657142857144,-0.21179019126720944
2014-01-02 00:00:00.000,772.53,750.7857142857143,-0.2837925535859973
2014-01-03 00:00:00.000,825.47,763.8142857142857,-0.26394585726004915
2014-01-04 00:00:00.000,849.14,779.5757142857143,-0.14145029523578423
2014-01-05 00:00:00.000,919.41,807.1385714285714,-0.09831708608751932
2014-01-06 00:00:00.000,936.38,832.2614285714286,0.1532057439838419
2014-01-07 00:00:00.000,826.5,842.4528571428572,0.11221757209565197
2014-01-08 00:00:00.000,838.32,852.5357142857143,-0.06634442971856236
2014-01-09 00:00:00.000,853.29,864.0728571428572,-0.08028843044687317
2014-01-10 00:00:00.000,863.3,869.4771428571428,-0.026807052351535465
2014-01-11 00:00:00.000,905.72,877.5600000000001,0.03137205780202024
2014-01-12 00:00:00.000,867.45,870.1371428571429,-0.03323414356882537
2014-01-13 00:00:00.000,840.96,856.5057142857142,-0.03002341434157252
2014-01-14 00:00:00.000,838.05,858.1557142857143,-0.01938873417425291
2014-01-15 00:00:00.000,860.44,861.3157142857143,0.09033770512576833
2014-01-16 00:00:00.000,837.98,859.1285714285714,0.21156654377213924
2014-01-17 00:00:00.000,812.9,851.9285714285714,0.4532680205949655
2014-01-18 00:00:00.000,840.0,842.5400000000001,0.23923049687241815
2014-01-19 00:00:00.000,838.17,838.3571428571429,0.20730284479654304
2014-01-20 00:00:00.000,869.15,842.3842857142857,0.45801180970274435
2014-01-21 00:00:00.000,869.57,846.8871428571429,0.337244529195565
2014-01-22 00:00:00.000,865.03,847.5428571428571,0.3395741385985287
2014-01-23 00:00:00.000,846.97,848.8271428571428,0.2834045519289632
2014-01-24 00:00:00.000,808.32,848.172857142857,0.20872087806920492
2014-01-25 00:00:00.000,804.39,843.0857142857142,0.09501899018500115
2014-01-26 00:00:00.000,853.51,845.277142857143,0.1623925803859616
2014-01-27 00:00:00.000,891.86,848.5214285714285,0.2071574559088265
2014-01-28 00:00:00.000,777.0,835.2971428571428,0.06955552190730518
2014-01-29 00:00:00.000,816.85,828.4142857142858,0.07406774312312625
2014-01-30 00:00:00.000,817.17,824.157142857143,0.08211504846655004
2014-01-31 00:00:00.000,817.93,825.53,0.0653736942193972
2014-02-01 00:00:00.000,832.52,829.5485714285714,0.07765394224172528
2014-02-02 00:00:00.000,836.41,827.1057142857143,0.013253055834857586
2014-02-03 00:00:00.000,813.38,815.8942857142857,-0.042113196881550685
2014-02-04 00:00:00.000,832.36,823.8028571428571,-0.09468028409523499
2014-02-05 00:00:00.000,830.92,825.8128571428571,-0.11262521625835664
2014-02-06 00:00:00.000,805.08,824.0857142857142,-0.0259165154264972
2014-02-07 00:00:00.000,721.32,810.2842857142858,-0.13956484397366165
2014-02-08 00:00:00.000,701.61,791.5828571428572,-0.17775902682558098
2014-02-09 00:00:00.000,672.07,768.1057142857143,-0.22151048303023269
2014-02-10 00:00:00.000,689.65,750.4300000000001,-0.23856158636223124
2014-02-11 00:00:00.000,697.76,731.2014285714286,-0.1956193440544124
2014-02-12 00:00:00.000,655.26,706.1071428571429,-0.22081906392694073
2014-02-13 00:00:00.000,651.91,684.2257142857143,-0.22211085257442875
2014-02-14 00:00:00.000,623.57,670.2614285714286,-0.2752893868253452
2014-02-15 00:00:00.000,644.1,662.0457142857142,-0.23136590372085253
2014-02-16 00:00:00.000,613.85,653.7285714285715,-0.24486406692090046
2014-02-17 00:00:00.000,645.14,647.37,-0.23197619047619045
2014-02-18 00:00:00.000,625.01,636.9771428571429,-0.2543159502248947
2014-02-19 00:00:00.000,620.99,632.0814285714285,-0.28552033596042103
2014-02-20 00:00:00.000,593.89,623.7928571428572,-0.31703025633359017
2014-02-21 00:00:00.000,582.75,617.9614285714287,-0.32632394252222463
2014-02-22 00:00:00.000,571.06,607.5271428571428,-0.32576124301923337
2014-02-23 00:00:00.000,622.97,608.8299999999999,-0.22930275138558986
2014-02-24 00:00:00.000,572.39,598.4371428571429,-0.2884173100113129
2014-02-25 00:00:00.000,489.31,579.0514285714286,-0.42670853299902756
2014-02-26 00:00:00.000,567.25,571.3742857142857,-0.36396968134012064
2014-02-27 00:00:00.000,586.28,570.2871428571428,-0.2454568854568855
2014-02-28 00:00:00.000,567.2,568.0657142857143,-0.30562526779702515
2014-03-01 00:00:00.000,560.11,566.5014285714285,-0.3145734669652581
2014-03-02 00:00:00.000,561.35,557.6985714285714,-0.313694325920311
2014-03-03 00:00:00.000,585.79,559.6128571428571,-0.29636525248642676
2014-03-04 00:00:00.000,675.0,586.1400000000001,-0.19297951961358661
2014-03-05 00:00:00.000,658.24,599.1385714285715,-0.19073495783028838
2014-03-06 00:00:00.000,654.55,608.8914285714285,-0.21362150992359086
2014-03-07 00:00:00.000,617.62,616.0942857142857,-0.2567034130842921
2014-03-08 00:00:00.000,610.37,623.2742857142857,-0.2418517414418443
2014-03-09 00:00:00.000,636.17,633.9628571428572,-0.11804746852991754
2014-03-10 00:00:00.000,621.17,639.0171428571429,-0.1146505893587606
2014-03-11 00:00:00.000,624.23,631.7642857142856,-0.07118306128825869
2014-03-12 00:00:00.000,638.07,628.8828571428572,-0.07479156093670691
2014-03-13 00:00:00.000,639.03,626.6657142857142,-0.084169341894061
2014-03-14 00:00:00.000,629.67,628.3871428571429,-0.03905320025638681
2014-03-15 00:00:00.000,638.07,632.3442857142857,-0.02122992437606408
2014-03-16 00:00:00.000,629.55,631.3985714285715,0.009589941786808165
2014-03-17 00:00:00.000,623.705,631.7607142857142,-0.03166433783573974
2014-03-18 00:00:00.000,612.622,630.1024285714286,-0.002000488718742477
2014-03-19 00:00:00.000,610.636,626.1832857142857,-0.05348296493784299
2014-03-20 00:00:00.000,592.07,619.4747142857143,-0.052703156749491886
2014-03-21 00:00:00.000,582.303,612.708,-0.06229890980531094
2014-03-22 00:00:00.000,561.22,601.7294285714286,-0.05501018707167993
2014-03-23 00:00:00.000,567.779,592.905,-0.025690261690261673
2014-03-24 00:00:00.000,571.418,585.4354285714286,0.0006269043533080332
2014-03-25 00:00:00.000,582.55,581.1394285714285,-0.06488273913671616
2014-03-26 00:00:00.000,584.442,577.3974285714286,0.0210555739967504
2014-03-27 00:00:00.000,567.64,573.9074285714286,0.1600825652449367
2014-03-28 00:00:00.000,503.661,562.6728571428572,-0.11210048479506385
2014-03-29 00:00:00.000,502.302,554.256,-0.14323872552364048
2014-03-30 00:00:00.000,469.938,540.2787142857143,-0.17147743300423135
2014-03-31 00:00:00.000,457.399,523.9902857142857,-0.18337647962007464
2014-04-01 00:00:00.000,478.7163,509.1569,-0.14720530863097891
2014-04-02 00:00:00.000,437.515,488.1673285714286,-0.2531197186705133
2014-04-03 00:00:00.000,447.0822,470.94478571428573,-0.33765599999999996
2014-04-04 00:00:00.000,448.8792,463.11881428571434,-0.31806149732620315
2014-04-05 00:00:00.000,464.8259,457.7650857142857,-0.2898542510121457
2014-04-06 00:00:00.000,460.7028,456.4457714285714,-0.25406754962598355
2014-04-07 00:00:00.000,457.792,456.50191428571424,-0.24997624391762374
2014-04-08 00:00:00.000,450.4638,452.46584285714283,-0.2919128534825597
2014-04-09 00:00:00.000,440.1983,452.8491714285714,-0.2913400518376611
2014-04-10 00:00:00.000,360.8407,440.52895714285717,-0.421942713422937
2014-04-11 00:00:00.000,420.0563,436.41139999999996,-0.34167677527544005
2014-04-12 00:00:00.000,420.66,430.1019857142857,-0.3417210459602835
2014-04-13 00:00:00.000,414.9495,423.5658,-0.34100481204440414
2014-04-14 00:00:00.000,457.6338,423.5432,-0.2827843340072407
2014-04-15 00:00:00.000,520.1233,433.49455714285716,-0.17381732983877374
2014-04-16 00:00:00.000,529.1625,446.2037285714286,-0.1515820780657523
2014-04-17 00:00:00.000,494.4,465.28362857142855,-0.19297707232192118
2014-04-18 00:00:00.000,478.2312,473.59432857142866,-0.2168309762280638
2014-04-19 00:00:00.000,501.5515,485.1502571428572,-0.15288479402773336
2014-04-20 00:00:00.000,497.3177,496.9171428571429,-0.14594686958507852
2014-04-21 00:00:00.000,492.6733,501.9227857142857,-0.12213873347350424
2014-04-22 00:00:00.000,484.8533,496.8842142857143,-0.14605277757719115
2014-04-23 00:00:00.000,487.525,490.93600000000004,-0.14681546608612261
2014-04-24 00:00:00.000,494.2733,490.9179,-0.1515349755385803
2014-04-25 00:00:00.000,458.8067,488.1429714285714,-0.21496624130367092
2014-04-26 00:00:00.000,453.8,481.32132857142864,-0.20054964414065246
2014-04-27 00:00:00.000,437.9216,472.83617142857145,-0.13052310979011672
2014-04-28 00:00:00.000,436.92,464.8714142857143,-0.13016472162165393
2014-04-29 00:00:00.000,443.27,458.93094285714284,-0.05674791142661373
2014-04-30 00:00:00.000,444.9968,452.8554857142857,-0.027114619839571086
2014-05-01 00:00:00.000,455.0913,447.2580571428571,-0.04935073236486831
2014-05-02 00:00:00.000,443.4734,445.0675857142857,0.013618733072009004
2014-05-03 00:00:00.000,434.0333,442.24377142857145,-0.029186802784812338
2014-05-04 00:00:00.000,433.9432,441.6754285714286,-0.03327398551770733
2014-05-05 00:00:00.000,429.0761,440.55487142857146,-0.07691008612041628
2014-05-06 00:00:00.000,426.7634,438.19678571428574,-0.07366875130778461
2014-05-07 00:00:00.000,439.3,437.3829571428572,-0.04039389067524113
2014-05-08 00:00:00.000,437.3633,434.8503857142858,-0.029082248118494802
2014-05-09 00:00:00.000,447.4933,435.4246571428571,0.016572076720877682
2014-05-10 00:00:00.000,452.505,438.06347142857146,0.2540298253495239
2014-05-11 00:00:00.000,436.2833,438.39777142857145,0.03863053595434707
2014-05-12 00:00:00.000,439.19,439.84261428571426,0.04404982646317679
2014-05-13 00:00:00.000,437.305,441.34855714285715,0.053875230600350266
2014-05-14 00:00:00.000,444.2467,442.05522857142853,-0.029252865500756342
2014-05-15 00:00:00.000,444.25,443.0390428571428,-0.14587560295799085
2014-05-16 00:00:00.000,445.165,442.7064285714286,-0.15873668296600763
2014-05-17 00:00:00.000,445.8533,441.7561857142858,-0.09819316343042073
2014-05-18 00:00:00.000,444.2133,442.8890428571429,-0.07113274918073098
2014-05-19 00:00:00.000,443.87,443.5576142857143,-0.11500613596011566
2014-05-20 00:00:00.000,483.4167,450.14500000000004,-0.027951951036530587
2014-05-21 00:00:00.000,488.7717,456.5057142857143,-0.007919243847799295
2014-05-22 00:00:00.000,522.6083,467.6997571428571,0.07786891416434627
2014-05-23 00:00:00.000,524.475,479.0297571428572,0.07579098507768833
2014-05-24 00:00:00.000,523.1083,490.0661857142858,0.058338170400869194
2014-05-25 00:00:00.000,569.3767,507.9466714285714,0.24099473699926355
